Date,AAPL,MSFT,AMZN,NFLX,META,GOOG,NVDA,AMD
2020-11-25,113.0592,205.6009,159.2536,485.0,273.9015,87.9695,13.1954,86.71
2020-11-27,113.6048,206.9083,159.767,491.36,276.1079,89.0501,13.2219,87.19
2020-11-30,116.0018,205.7931,158.402,490.7,275.273,87.4386,13.3617,92.66
2020-12-01,119.5779,207.8504,161.004,504.58,284.7943,89.2939,13.3502,92.63
2020-12-02,119.9287,207.0429,160.1765,503.38,285.7584,90.7763,13.5043,93.74
2020-12-03,119.7922,205.9566,159.3365,497.52,280.1231,90.7177,13.3602,92.31
2020-12-04,119.1199,206.0719,158.129,498.31,277.9863,90.7783,13.522,94.04
2020-12-07,120.5815,206.0046,157.9,515.78,283.8303,90.3557,13.5704,94.07
2020-12-08,121.1954,207.6581,158.8645,512.66,281.6636,90.3095,13.3143,92.92
2020-12-09,118.6619,203.6109,155.21,493.6,276.2172,88.6002,12.8962,89.83
2020-12-10,120.0846,202.3804,155.0745,501.09,275.4221,88.1632,12.9375,91.66
2020-12-11,119.2758,205.0144,155.821,503.22,271.874,88.483,12.9784,91.65
2020-12-14,118.6619,205.9181,157.8485,522.42,272.5101,87.4049,13.2731,94.78
2020-12-15,124.6058,205.8508,158.256,519.78,273.8617,87.7877,13.3248,97.12
2020-12-16,124.5376,210.8017,162.048,524.83,273.981,87.5509,13.2071,96.85
2020-12-17,125.4048,210.9363,161.804,532.9,272.7983,86.801,13.3056,96.84
2020-12-18,123.417,210.1384,160.0825,534.45,274.7065,85.9622,13.2365,95.92
2020-12-21,124.9468,213.9837,160.309,528.91,271.1186,86.3774,13.2966,93.23
2020-12-22,128.5033,215.2815,160.326,527.33,265.4536,85.5893,13.2427,93.16
2020-12-23,127.6069,212.4744,159.2635,514.48,266.4673,86.0303,12.9744,91.55
2020-12-24,128.591,214.1375,158.6345,513.97,265.7617,86.3516,12.959,91.81
2020-12-28,133.1902,216.2621,164.198,519.12,275.3029,88.2009,12.8655,91.6
2020-12-29,131.4168,215.4834,166.1,530.87,275.0842,87.3383,12.9086,90.62
2020-12-30,130.2962,213.1089,164.2925,524.59,270.2043,86.3848,13.1106,92.29
2020-12-31,129.2926,213.8203,162.8465,540.73,271.4864,86.9986,13.0201,91.71
2021-01-04,126.0966,209.2732,159.3315,522.86,267.2922,85.8247,13.0784,92.3
2021-01-05,127.6556,209.475,160.9255,520.8,269.3098,86.4544,13.3689,92.77
2021-01-06,123.3585,204.0435,156.919,500.49,261.6967,86.1748,12.5808,90.33
2021-01-07,127.5679,209.85,158.108,508.89,267.0935,88.7551,13.3083,95.16
2021-01-08,128.669,211.1285,159.135,510.4,265.9306,89.7463,13.2412,94.58
2021-01-11,125.6776,209.0809,155.7105,499.1,255.2664,87.7356,13.5851,97.25
2021-01-12,125.5022,206.6199,156.0415,494.25,249.5516,86.734,13.4487,95.355
2021-01-13,127.5387,207.9754,158.2945,507.79,250.0982,87.1238,13.4956,91.78
2021-01-14,125.6094,204.7837,156.3735,500.86,244.135,86.4176,13.1649,90.79
2021-01-15,123.8847,204.428,155.2125,497.98,249.8199,86.2195,12.8251,88.21
2021-01-19,124.557,208.0715,156.038,501.77,259.5003,88.9344,12.9904,89.45
2021-01-20,128.6495,215.666,163.169,586.34,265.8412,93.7038,13.33,88.75
2021-01-21,133.3656,216.2717,165.3495,579.84,271.1982,93.9198,13.8304,91.53
2021-01-22,135.5093,217.2138,164.6115,565.17,272.8182,94.4064,13.6758,92.79
2021-01-25,139.2607,220.6554,164.7,556.78,276.3067,94.3245,13.6167,94.13
2021-01-26,139.4945,223.3471,166.3065,561.93,280.3219,95.2104,13.3993,94.71
2021-01-27,138.4227,223.8951,161.629,523.28,270.4726,90.9173,12.8832,88.84
2021-01-28,133.5799,229.6919,161.881,538.6,263.3764,92.5223,13.0161,87.52
2021-01-29,128.5813,222.9914,160.31,532.39,256.7472,91.1631,12.955,85.64
2021-02-01,130.7055,230.3841,167.144,539.04,260.4047,94.4213,13.2016,87.66
2021-02-02,131.5337,230.2495,169.0,548.16,265.4436,95.7205,13.5205,88.86
2021-02-03,130.5106,233.6046,165.6265,539.45,265.0163,102.8,13.4943,87.89
2021-02-04,133.8723,232.6529,166.55,552.16,264.8572,102.4176,13.6277,87.84
2021-02-05,133.4575,232.8355,167.6075,550.79,266.4574,104.187,13.5546,87.9
2021-02-08,133.6039,233.0951,166.147,547.92,264.9467,103.9342,14.4001,91.47
2021-02-09,132.7256,234.3448,165.25,559.07,267.7991,103.4674,14.2251,90.91
2021-02-10,132.1206,233.4315,164.329,563.59,270.2043,104.0569,14.7248,92.35
2021-02-11,131.8669,235.037,163.1065,557.59,268.7334,104.0822,15.21,92.66
2021-02-12,132.1011,235.5176,163.8855,556.52,268.8427,104.4904,14.9212,93.77
2021-02-16,129.9737,234.2775,163.4475,557.28,272.2914,105.3739,15.2892,91.46
2021-02-17,127.6805,235.2989,165.432,551.34,271.8939,105.6922,14.8661,89.94
2021-02-18,126.5778,234.9038,166.4115,548.22,267.7395,105.1405,14.7893,88.64
2021-02-19,126.7339,232.1866,162.495,540.22,259.9575,104.343,14.8866,89.58
2021-02-22,122.9574,225.9621,159.037,533.78,258.735,102.5423,14.3173,85.37
2021-02-23,122.8207,224.7673,159.725,546.15,264.2261,102.8392,14.1042,84.74
2021-02-24,122.3231,226.0006,157.9765,553.41,262.6906,104.0465,14.4602,86.94
2021-02-25,118.0683,220.6433,152.858,546.7,253.1295,100.8777,13.2719,82.42
2021-02-26,118.3318,223.9097,154.6465,538.85,256.0416,101.1508,13.6778,84.51
2021-03-01,124.7041,228.3035,157.307,550.64,263.2869,103.3681,13.8047,86.39
2021-03-02,122.0986,225.3454,154.7265,547.82,257.4131,103.0865,13.3704,84.13
2021-03-03,119.1125,219.2654,150.25,520.7,253.8451,100.6467,12.7705,80.86
2021-03-04,117.2291,218.4657,148.8786,511.29,256.0615,101.7581,12.3372,77.75
2021-03-05,118.488,223.1581,150.023,516.39,262.6608,104.7104,12.4282,78.52
2021-03-08,113.5501,219.1016,147.5975,493.33,253.7457,100.5206,11.5622,73.96
2021-03-09,118.1659,225.2587,153.1425,506.44,264.1118,101.9374,12.4911,78.53
2021-03-10,117.0827,223.9483,152.882,504.54,263.277,102.0531,12.4392,77.52
2021-03-11,119.0149,228.4866,155.6795,523.06,272.202,105.0198,12.9632,81.23
2021-03-12,118.1074,227.1569,154.4745,518.02,266.7555,102.3953,12.826,81.05
2021-03-15,120.9959,226.2511,154.084,520.25,272.0728,102.6222,13.1605,82.5
2021-03-16,122.5377,229.0454,154.593,524.03,277.5689,103.9149,13.2603,82.75
2021-03-17,121.7473,228.3999,156.7865,524.44,282.2699,103.8434,13.3102,82.63
2021-03-18,117.6195,222.3102,151.3995,504.79,276.9129,101.119,12.6928,78.12
2021-03-19,117.0925,221.9537,153.748,512.18,288.3325,101.4656,12.8158,79.06
2021-03-22,120.4104,227.3881,155.5435,523.11,291.7415,101.2367,13.1555,80.3
2021-03-23,119.5809,228.9202,156.875,535.09,288.8493,101.9503,13.0403,78.38
2021-03-24,117.1901,226.8774,154.3535,520.81,280.4114,101.558,12.6135,76.48
2021-03-25,117.678,223.8712,152.313,502.86,277.0322,101.5232,12.506,76.22
2021-03-26,118.283,227.8603,152.6015,508.05,281.286,101.0857,12.8093,77.41
2021-03-29,118.4587,226.6655,153.7865,513.95,289.0382,102.0988,12.9181,77.14
2021-03-30,117.0047,223.399,152.7645,513.39,286.2355,102.0784,12.8417,76.0
2021-03-31,119.2003,227.1761,154.704,521.66,292.7254,102.7285,13.3171,78.5
2021-04-01,120.0298,233.5163,158.05,539.42,296.8301,106.161,13.7796,81.09
2021-04-05,122.8598,239.9914,161.3365,540.67,307.0173,110.5212,13.9549,81.43
2021-04-06,123.1623,238.8255,161.1911,544.53,304.3836,110.4814,13.8292,81.44
2021-04-07,124.8115,240.7911,163.9695,546.99,311.1717,111.7195,14.1105,82.2
2021-04-08,127.2121,244.019,164.965,554.58,311.1022,112.5021,14.2836,83.35
2021-04-09,129.7883,246.5242,168.61,555.31,310.5456,113.5172,14.3664,82.76
2021-04-12,128.0708,246.582,168.9695,552.78,309.6312,111.9732,15.1735,78.58
2021-04-13,131.1838,249.068,170.0,553.73,307.8621,112.593,15.643,80.19
2021-04-14,128.8417,246.2737,166.65,540.02,300.9647,111.9757,15.2414,78.55
2021-04-15,131.2521,250.0412,168.9545,549.22,305.934,114.0525,16.0996,83.01
2021-04-16,130.9203,251.236,169.972,546.54,304.3041,114.1071,15.8754,82.15
2021-04-19,131.5839,249.3089,168.6005,554.44,300.3882,114.3376,15.3259,81.11
2021-04-20,129.8957,248.8464,166.7345,549.57,300.7957,113.902,15.1359,79.27
2021-04-21,130.2763,251.0818,168.101,508.9,299.6229,113.8852,15.3247,81.61
2021-04-22,128.7539,247.7961,165.452,508.78,294.7033,112.6253,14.8156,79.06
2021-04-23,131.0765,251.631,167.044,505.55,299.285,114.9782,15.2297,82.76
2021-04-26,131.4668,252.0165,170.45,510.3,301.1833,115.5463,15.4419,85.41
2021-04-27,131.1448,252.4212,170.8715,505.55,301.7101,114.572,15.3459,85.21
2021-04-28,130.3543,245.2812,172.925,506.52,305.2184,118.1867,15.2411,84.02
2021-04-29,130.2567,243.306,173.5655,509.0,327.4911,120.6687,15.289,83.91
2021-04-30,128.2855,242.988,173.371,513.47,323.0883,119.6869,14.9745,81.62
2021-05-03,129.3394,242.6797,169.3245,509.11,320.6036,118.9445,14.8022,78.55
2021-05-04,124.7627,238.758,165.5935,503.18,316.4094,116.9124,14.3178,78.61
2021-05-05,125.0067,237.4861,163.527,496.08,313.0899,117.0361,14.4248,77.83
2021-05-06,126.607,240.6273,165.3185,499.55,318.0593,118.2582,14.4891,77.89
2021-05-07,127.2815,243.2578,164.5805,503.84,317.125,119.1193,14.7777,78.81
2021-05-10,123.9971,238.1702,159.5245,486.69,304.0954,116.2872,14.2325,75.99
2021-05-11,123.0782,237.2549,161.1955,495.08,304.6519,114.6534,14.2729,76.83
2021-05-12,120.0089,230.2884,157.597,484.98,300.6963,111.1931,13.7264,74.64
2021-05-13,122.1594,234.1715,158.0735,486.66,303.3897,112.3298,13.6334,73.09
2021-05-14,124.5836,239.1049,161.145,493.37,314.0043,115.0209,14.2098,74.59
2021-05-17,123.4301,236.2431,163.5195,488.94,313.5272,115.2816,14.1325,74.65
2021-05-18,122.0421,234.2197,161.614,486.28,308.0609,114.3887,13.9831,74.44
2021-05-19,121.8857,234.7992,161.59,487.7,311.6687,114.6509,14.033,76.23
2021-05-20,124.4468,238.0442,162.384,501.67,316.6579,117.0038,14.5784,78.06
2021-05-21,122.609,236.779,160.154,497.89,314.2925,116.458,14.9568,77.17
2021-05-24,124.2415,242.197,162.2495,502.9,322.641,119.5156,15.5756,77.44
2021-05-25,124.046,243.1048,162.9525,501.34,325.7817,119.6348,15.6113,77.86
2021-05-26,123.9971,242.8827,163.258,502.36,325.6525,120.8495,15.6634,78.34
2021-05-27,122.4624,240.7773,161.5055,503.86,330.7113,119.309,15.4519,78.42
2021-05-28,121.8075,241.1346,161.1535,502.81,326.7159,119.7585,16.2066,80.08
2021-06-01,121.4849,238.9327,160.9325,499.08,327.1135,120.6648,16.2266,80.81
2021-06-02,122.2474,238.8361,161.6995,499.24,327.1333,120.2412,16.7391,81.97
2021-06-03,120.7615,237.3005,159.3505,489.43,324.0424,119.4133,16.9302,80.28
2021-06-04,123.0587,242.2067,160.311,494.74,328.326,121.7548,17.5373,81.58
2021-06-07,123.0685,245.1233,159.9005,494.66,334.5178,122.4664,17.5779,81.35
2021-06-08,123.8896,243.9257,163.2055,492.39,331.6356,123.2987,17.4163,80.89
2021-06-09,124.2708,244.9108,164.0575,485.81,328.2266,123.7233,17.3218,79.96
2021-06-10,123.2737,248.4359,167.4825,487.27,330.4231,125.2231,17.3884,81.56
2021-06-11,124.4859,249.0637,167.3415,488.77,329.2304,124.8422,17.7878,81.31
2021-06-14,127.5455,250.9952,169.1935,499.89,334.7067,125.4932,17.9809,81.55
2021-06-15,126.7243,249.5176,169.1565,491.9,334.6868,125.1764,17.7511,80.47
2021-06-16,127.2229,248.5711,170.7625,492.41,329.0515,124.8422,17.7728,80.11
2021-06-17,128.826,251.9706,174.462,498.34,334.4482,125.5121,18.618,84.56
2021-06-18,127.5259,250.5509,174.345,500.77,327.6402,124.714,18.5996,84.65
2021-06-21,129.3245,253.6414,172.698,497.0,330.2541,125.5955,18.3885,82.59
2021-06-22,130.9667,256.4229,175.272,508.82,336.9528,126.1363,18.847,83.58
2021-06-23,130.693,256.1911,175.1911,512.74,338.5032,125.602,19.0172,83.82
2021-06-24,130.4096,257.5625,172.454,518.06,341.0774,126.4169,19.1651,86.1
2021-06-25,130.1163,255.9496,170.073,527.07,339.2785,126.1318,18.991,85.62
2021-06-28,131.7487,259.523,172.1945,533.03,353.461,125.9575,19.943,87.08
2021-06-29,133.2639,262.1113,172.407,533.5,349.734,125.162,19.9846,89.52
2021-06-30,133.8797,261.6284,172.008,528.21,345.5796,124.4643,19.9605,93.93
2021-07-01,134.1827,262.3044,171.6485,533.54,352.2187,125.5096,20.1695,93.31
2021-07-02,136.8122,268.1474,175.549,533.98,352.5268,127.8441,20.4439,94.7
2021-07-06,138.8259,268.157,183.787,541.64,350.6186,128.889,20.655,94.47
2021-07-07,141.3186,270.3493,184.829,535.96,348.3426,129.1934,20.3289,90.54
2021-07-08,140.0185,267.9252,186.5705,530.76,343.5322,128.299,19.8609,89.74
2021-07-09,141.8464,268.4274,185.9671,535.98,348.273,128.6938,20.0081,90.9
2021-07-12,141.2501,267.8287,185.9275,537.31,350.9962,129.6766,20.4694,90.81
2021-07-13,142.3645,271.3634,183.8681,540.68,349.9328,130.1042,20.2074,90.26
2021-07-14,145.7956,272.841,184.084,547.95,345.5001,131.1848,19.7998,89.05
2021-07-15,145.1406,271.4117,181.56,542.95,342.3495,130.3743,18.9264,86.93
2021-07-16,143.0976,271.1413,178.6815,530.31,339.0698,130.9494,18.1228,85.89
2021-07-19,139.2462,267.5293,177.4795,532.28,334.8855,128.3755,18.7403,86.58
2021-07-20,142.863,269.7602,178.6595,531.05,339.5667,130.2104,18.5729,87.11
2021-07-21,142.1299,271.769,179.26,513.63,344.1087,131.6992,19.3692,89.41
2021-07-22,143.4984,276.3468,181.9015,511.77,349.0383,132.4223,19.5528,91.21
2021-07-23,145.2188,279.756,182.832,515.41,367.5243,136.8793,19.5169,92.15
2021-07-26,145.6392,279.1572,184.991,516.49,370.178,138.6954,19.2534,91.82
2021-07-27,143.4691,276.7331,181.3195,518.91,365.5565,135.8667,19.1676,91.03
2021-07-28,141.7193,276.4241,181.516,519.3,370.993,135.4545,19.462,97.93
2021-07-29,142.3645,276.6945,179.996,514.25,356.1246,135.6125,19.6207,102.95
2021-07-30,142.5796,275.1589,166.3795,517.57,354.117,134.3019,19.458,106.19
2021-08-02,142.2472,275.072,166.574,515.15,349.7936,135.0652,19.7085,108.63
2021-08-03,144.0458,277.2932,168.312,510.82,349.088,135.3537,19.7733,112.56
2021-08-04,143.645,276.7041,167.736,517.35,356.7209,135.1039,20.2314,118.77
2021-08-05,143.7526,279.6111,168.7995,524.89,360.7461,136.0092,20.5936,112.35
2021-08-06,143.0673,279.5532,167.247,520.55,361.2828,136.1046,20.3232,110.11
2021-08-09,143.0183,278.4618,167.0935,519.97,359.3945,137.064,20.2523,107.58
2021-08-10,142.5386,276.6365,166.034,515.84,358.9174,137.1579,19.8941,106.48
2021-08-11,142.7932,277.1291,164.6055,512.4,357.7546,136.7537,19.6576,107.68
2021-08-12,145.7595,279.8912,165.175,510.72,360.4281,137.4489,19.8632,106.5
2021-08-13,145.965,282.8271,164.6985,515.92,360.9548,137.4653,20.1456,110.55
2021-08-16,147.9426,284.5172,164.9495,517.92,364.3141,137.9718,19.9081,107.48
2021-08-17,147.0321,283.0493,162.098,518.91,356.2538,136.3673,19.4171,107.56
2021-08-18,143.2827,281.3172,160.061,521.87,353.2722,135.6418,19.0,103.44
2021-08-19,143.6155,287.1617,159.3875,543.71,352.9442,135.9829,19.7564,103.7
2021-08-20,145.0742,294.5059,159.9975,546.88,357.1682,137.4961,20.7722,104.65
2021-08-23,146.5622,294.7865,163.2935,553.33,361.1238,140.1405,21.9118,108.77
2021-08-24,146.4741,292.8223,165.289,553.41,363.2706,141.4306,21.7472,107.65
2021-08-25,145.2406,292.232,164.959,547.58,366.1329,141.9784,22.1663,108.3
2021-08-26,144.4378,289.4066,165.8,550.12,362.1475,141.157,22.0216,107.27
2021-08-27,145.4756,290.0162,167.4815,558.92,370.3469,143.568,22.5884,111.4
2021-08-30,149.9005,293.7609,171.0785,566.18,378.3277,144.4808,22.6403,111.32
2021-08-31,148.6376,292.1062,173.5395,569.19,377.0556,144.4733,22.3419,110.72
2021-09-01,149.3034,292.0578,173.95,582.07,379.7092,144.8507,22.3978,109.99
2021-09-02,150.4194,291.3999,173.156,588.55,372.9807,143.2388,22.3529,109.2
2021-09-03,151.0557,291.3902,173.9025,590.53,373.9547,143.791,22.799,109.92
2021-09-07,153.3955,290.4613,175.4645,606.71,379.8384,144.5299,22.6183,109.15
2021-09-08,151.8487,290.4903,176.275,606.05,375.2567,143.8988,22.296,106.17
2021-09-09,150.8305,287.6261,174.208,597.54,375.684,143.9286,22.1343,106.15
2021-09-10,145.8378,286.136,173.4575,598.72,376.3698,140.9564,22.4347,105.2
2021-09-13,146.4056,287.3745,172.8585,589.29,374.2032,142.4899,22.1093,104.8
2021-09-14,145.0057,290.0839,172.5,577.76,374.223,142.4313,22.1992,105.73
2021-09-15,145.8965,294.951,173.7895,582.87,371.629,144.2191,22.298,105.6
2021-09-16,145.6616,295.3381,174.412,586.5,370.7743,143.3922,22.1992,106.22
2021-09-17,142.989,290.1613,173.126,589.35,362.4854,140.502,21.8578,103.88
2021-09-20,139.9346,284.7716,167.7865,575.43,353.5207,138.0721,21.0723,101.55
2021-09-21,140.4143,285.2554,167.1815,573.14,355.2898,138.6974,21.2051,102.82
2021-09-22,142.7834,288.9131,169.0025,590.65,341.1072,139.9806,21.8987,104.38
2021-09-23,143.7428,289.8613,170.8,593.26,343.8403,140.8625,22.4387,106.15
2021-09-24,143.8309,289.6581,171.276,592.39,350.7975,141.6636,22.0385,105.8
2021-09-27,142.3135,284.6458,170.2901,592.64,351.4137,140.5392,21.6183,108.16
2021-09-28,138.9262,274.3407,165.798,583.85,338.5629,135.2584,20.6591,101.52
2021-09-29,139.8269,274.8051,165.056,599.06,337.5292,133.6067,20.4775,100.35
2021-09-30,138.5248,272.7925,164.252,610.34,337.3106,132.3597,20.6761,102.9
2021-10-01,139.6507,279.74,164.163,613.15,340.9084,135.535,20.702,102.45
2021-10-04,136.2145,273.9439,159.489,603.35,324.2312,132.8558,19.694,100.34
2021-10-05,138.143,279.411,161.05,634.81,330.92,135.2514,20.4116,101.81
2021-10-06,139.0143,283.6202,163.1005,639.1,331.5958,136.4204,20.6601,103.64
2021-10-07,140.2772,285.3038,165.1215,631.85,327.2029,138.2395,21.0344,106.45
2021-10-08,139.8954,285.3038,164.431,632.66,328.0278,139.1041,20.7909,105.06
2021-10-11,139.8073,284.7039,162.315,627.04,323.456,137.9038,20.6551,104.68
2021-10-12,138.5346,283.3976,162.3665,624.94,321.7863,135.7838,20.6312,105.04
2021-10-13,137.9472,286.7166,164.214,629.76,322.5516,136.9627,20.8987,109.16
2021-10-14,140.7373,292.9481,164.9931,633.8,326.5171,140.4509,21.7041,111.99
2021-10-15,141.7946,294.3608,170.451,628.29,322.7702,140.7121,21.8199,112.12
2021-10-18,143.4687,297.3411,172.337,637.97,333.2854,141.9888,22.1792,116.43
2021-10-19,145.6322,298.2506,172.2075,639.0,337.9069,142.8445,22.2471,116.33
2021-10-20,146.1217,297.4572,170.753,625.14,338.6921,141.447,22.0604,116.39
2021-10-21,146.3371,300.6987,171.7505,653.16,339.7853,141.8101,22.6483,119.33
2021-10-22,145.5637,299.1505,166.7775,664.78,322.6212,137.6828,22.6822,119.82
2021-10-25,145.5147,298.1539,166.0185,671.66,326.6762,137.8298,23.1214,122.36
2021-10-26,146.1804,300.0698,168.8035,668.52,313.8751,138.7227,24.6694,122.93
2021-10-27,145.7203,312.7069,169.6245,662.92,310.3071,145.4323,24.4039,122.28
2021-10-28,149.3621,313.8487,172.3285,674.05,314.9783,145.1358,24.893,121.16
2021-10-29,146.6503,320.8834,168.6215,690.31,321.5875,147.2627,25.5178,120.23
2021-11-01,145.828,318.7062,165.9055,681.17,327.9583,142.7968,25.7773,125.23
2021-11-02,146.8657,322.3445,165.6375,677.72,326.0699,144.8716,26.3501,127.63
2021-11-03,148.3048,323.1863,169.2,688.29,329.5882,145.7923,26.5468,130.53
2021-11-04,147.7859,325.5473,173.85,668.4,333.7923,147.6724,29.7436,137.5
2021-11-05,148.3154,325.1796,175.9495,645.72,339.0399,148.2266,29.6947,136.34
2021-11-08,147.4918,326.0795,174.449,651.45,336.5453,148.3364,30.7447,150.16
2021-11-09,147.8546,325.0732,178.8115,655.99,333.3152,148.2341,30.5979,148.92
2021-11-10,145.0212,320.0899,174.1026,646.91,325.6326,145.6294,29.4023,139.87
2021-11-11,144.9722,321.6671,173.625,657.58,325.732,145.7506,30.3315,146.01
2021-11-12,147.0506,325.8182,176.2575,682.61,338.8014,148.6284,30.3315,147.89
2021-11-15,147.0604,325.1893,177.284,679.33,345.4305,148.3726,29.9672,146.49
2021-11-16,148.0408,328.5179,177.035,687.4,340.8587,148.0628,30.1448,152.45
2021-11-17,150.482,328.7409,177.45,691.69,338.6821,148.0489,29.2046,151.34
2021-11-18,154.7762,330.8251,184.803,682.02,336.6149,149.6847,31.614,155.02
2021-11-19,157.4037,332.6087,183.8285,678.8,343.1844,148.9333,32.9215,155.41
2021-11-22,157.8645,329.4291,178.6286,659.2,338.9207,146.0788,31.8944,152.52
2021-11-23,158.2468,327.3449,179.002,654.06,335.1837,145.7595,31.6848,149.92
2021-11-24,158.7665,327.5679,179.0205,658.29,338.9704,145.7203,32.6111,157.8
2021-11-26,153.737,319.5898,175.228,665.64,331.079,141.8354,31.4423,154.81
2021-11-29,157.0998,326.3271,178.0785,663.84,335.9589,145.1209,33.3117,161.91
2021-11-30,162.0606,320.4719,175.3535,641.9,322.4721,141.4838,32.6131,158.37
2021-12-01,161.541,319.9775,172.186,617.77,308.697,140.6555,31.3783,149.11
2021-12-02,160.5508,319.4056,171.8681,616.47,308.4883,142.7993,32.068,150.68
2021-12-03,158.6684,313.1239,169.4895,602.13,304.96,141.5518,30.6376,144.01
2021-12-06,162.0802,316.2066,171.3685,612.69,315.9224,142.8191,29.9828,139.06
2021-12-07,167.8254,324.6694,176.1645,625.58,320.8322,147.0303,32.3685,144.85
2021-12-08,171.6489,324.7179,176.158,628.08,328.5347,147.7097,31.7686,145.24
2021-12-09,171.1391,322.9051,174.171,611.0,327.7992,147.0994,30.435,138.1
2021-12-10,175.9333,332.0562,172.212,611.66,327.7297,147.6645,30.1435,138.55
2021-12-13,172.296,329.0123,169.5675,604.56,332.4406,145.7074,28.1102,133.8
2021-12-14,170.9136,318.2908,169.0915,597.99,331.6952,143.9852,28.2859,135.6
2021-12-15,175.7862,324.4077,173.315,605.04,339.5667,146.3669,30.4041,146.5
2021-12-16,168.8842,314.9561,168.871,591.06,332.8481,143.8541,28.3358,138.64
2021-12-17,167.7862,313.8897,170.0175,586.73,331.7449,141.8324,27.7508,137.75
2021-12-20,166.4234,310.1188,167.079,593.74,323.456,141.4336,27.669,135.8
2021-12-21,169.5999,317.2729,170.417,604.92,332.1524,143.2403,29.0225,144.25
2021-12-22,172.198,323.0021,171.037,614.24,328.4254,145.9502,29.347,143.88
2021-12-23,172.8254,324.4464,171.0685,614.09,333.186,146.1424,29.5865,146.14
2021-12-27,176.7961,331.9689,169.6695,613.12,344.059,147.0576,30.8892,154.36
2021-12-28,175.7764,330.8057,170.661,610.71,344.0988,145.4526,30.2673,153.15
2021-12-29,175.8647,331.4842,169.201,610.54,340.8388,145.5087,29.9469,148.26
2021-12-30,174.7078,328.9347,168.6445,612.09,342.2501,145.0102,29.5326,145.15
2021-12-31,174.0902,326.0266,166.7171,602.44,334.2892,143.6961,29.3579,143.9
2022-01-03,178.4431,324.5046,170.4046,597.37,336.4658,144.0885,30.0667,150.24
2022-01-04,176.1784,318.9403,167.522,591.15,334.4681,143.4349,29.2372,144.42
2022-01-05,171.4921,306.6968,164.357,567.52,322.1838,136.7179,27.5542,136.15
2022-01-06,168.6293,304.2734,163.254,553.29,330.4231,136.6161,28.1272,136.23
2022-01-07,168.796,304.4285,162.554,541.06,329.7572,136.0733,27.1978,132.0
2022-01-10,168.8156,304.6514,161.486,539.85,326.06,137.6321,27.3506,132.0
2022-01-11,171.6489,305.3397,165.362,540.84,332.3214,139.0658,27.7668,137.31
2022-01-12,172.0901,308.529,165.207,537.22,331.2182,140.6852,27.9485,137.47
2022-01-13,168.8156,295.4713,161.214,519.2,324.4797,138.1854,26.5271,132.74
2022-01-14,169.6783,300.706,162.138,525.69,329.8665,138.8364,26.8934,136.88
2022-01-18,166.4724,293.3871,158.9175,510.8,316.2007,135.3642,25.8563,131.93
2022-01-19,162.9724,294.0463,156.299,515.86,317.6319,134.73,25.0218,128.27
2022-01-20,161.2861,292.3692,151.6675,508.25,314.6205,132.5991,24.1064,121.89
2022-01-21,159.2272,286.9697,142.643,397.5,301.3125,129.2078,23.3318,118.81
2022-01-24,158.4527,287.2993,144.544,387.15,306.8186,129.4859,23.3298,116.53
2022-01-25,156.6488,279.6604,139.986,366.42,298.311,125.8741,22.2837,111.13
2022-01-26,156.5605,287.6289,138.8725,359.7,292.8248,128.3616,22.7309,110.71
2022-01-27,156.0998,290.6631,139.6375,386.7,292.8348,128.2434,21.9044,102.6
2022-01-28,166.992,298.8254,143.978,384.36,299.8615,132.3836,22.7988,105.24
2022-01-31,171.3548,301.4621,149.5735,427.14,311.3407,134.7762,24.4418,114.25
2022-02-01,171.1882,299.3101,151.1935,457.13,317.0455,136.9414,24.5936,116.78
2022-02-02,172.3941,303.8662,150.6125,429.48,321.021,147.0303,25.1965,122.76
2022-02-03,169.5117,292.0299,138.8455,405.6,236.3033,141.6809,23.9048,120.08
2022-02-04,169.227,296.5764,157.6395,410.17,235.6374,142.044,24.2751,123.6
2022-02-07,168.5104,291.7391,157.9355,402.1,223.532,137.9937,24.6834,123.67
2022-02-08,171.6222,295.2386,161.4135,403.53,218.831,138.2668,25.0627,128.23
2022-02-09,173.0456,301.6851,161.1895,412.89,230.5786,140.4916,26.6568,132.85
2022-02-10,168.9619,293.1253,159.0036,406.27,226.6726,137.6604,25.7774,125.77
2022-02-11,165.5458,286.01,153.2935,391.31,218.2048,133.2183,23.9058,113.18
2022-02-14,165.7814,285.9712,155.167,396.57,216.3662,134.3804,24.2232,114.27
2022-02-15,169.6197,291.2738,156.5105,407.46,219.646,135.4982,26.4472,121.47
2022-02-16,169.3841,290.9338,158.1005,398.08,215.2133,136.553,26.4632,117.69
2022-02-17,165.7814,282.4146,154.6525,386.67,206.4374,131.4092,24.4628,112.37
2022-02-18,164.2304,279.6947,152.6015,391.29,204.8969,129.5807,23.5993,113.83
2022-02-22,161.3051,279.4907,150.1975,377.38,200.8419,128.523,23.3478,115.65
2022-02-23,157.133,272.2538,144.827,367.46,197.2341,126.7178,22.3466,109.76
2022-02-24,159.754,286.1642,151.358,390.03,206.3281,131.7717,23.7052,116.61
2022-02-25,161.8253,288.8064,153.7885,390.8,209.1904,133.6052,24.1134,121.06
2022-02-28,162.0904,290.2441,153.563,394.52,209.737,133.9742,24.341,123.34
2022-03-01,160.2056,286.5139,151.142,386.24,202.2432,133.2561,23.4346,113.83
